symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00555000,12/15/2023,555,C,A,0.45,0.37,0.41,0.150724,0,6852,397.69,,0.020394,0.186303,0.000859,-0.004901,0.070043
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00555000,12/15/2023,555,P,A,158.78,155.88,157.33,0.267727,0,1,397.69,,-0.979503,0.233137,0.002828,-0.002632,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00560000,12/15/2023,560,C,A,0.41,0.33,0.37,0.152165,2,7752,397.69,,0.018457,0.171168,0.000782,-0.004531,0.0634
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00560000,12/15/2023,560,P,A,163.78,160.88,162.33,0.27336,0,0,397.69,,-0.979703,0.230028,0.002746,-0.002701,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00565000,12/15/2023,565,C,A,0.35,0.31,0.33,0.153309,50,8825,397.69,,0.016553,0.155985,0.000707,-0.004148,0.056878
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00565000,12/15/2023,565,P,A,168.79,165.87,167.33,0.278927,0,0,397.69,,-0.97989,0.226781,0.002671,-0.002779,-0.01999
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00570000,12/15/2023,570,C,A,0.33,0.27,0.3,0.154816,1,6408,397.69,,0.015069,0.143919,0.000646,-0.003853,0.051782
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00570000,12/15/2023,570,P,A,173.8,170.87,172.335,0.284743,2,0,397.69,,-0.979624,0.226448,0.002622,-0.003267,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00575000,12/15/2023,575,C,A,0.3,0.24,0.27,0.15607,1,5899,397.69,,0.013612,0.131855,0.000587,-0.003548,0.046783
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00575000,12/15/2023,575,P,A,178.8,175.86,177.33,0.289901,0,0,397.69,,-0.980231,0.220683,0.002533,-0.002934,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00580000,12/15/2023,580,C,A,0.27,0.22,0.245,0.157451,0,4777,397.69,,0.012376,0.121444,0.000536,-0.003288,0.04254
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00580000,12/15/2023,580,P,A,183.81,180.86,182.335,0.295603,0,0,397.69,,-0.97996,0.220352,0.002489,-0.003363,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00585000,12/15/2023,585,C,A,0.25,0.2,0.225,0.159029,0,978,397.69,,0.011361,0.112764,0.000493,-0.003076,0.039052
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00585000,12/15/2023,585,P,A,188.81,185.85,187.33,0.300652,0,0,397.69,,-0.980533,0.214933,0.002408,-0.002997,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00590000,12/15/2023,590,C,A,0.21,0.2,0.205,0.160405,10,2183,397.69,,0.010366,0.104119,0.000451,-0.002857,0.035633
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00590000,12/15/2023,590,P,A,193.82,190.85,192.335,0.306258,0,1,397.69,,-0.980258,0.215724,0.002371,-0.003456,-0.02501
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00595000,12/15/2023,595,C,A,0.21,0.16,0.185,0.161556,1,1612,397.69,,0.009387,0.095478,0.000411,-0.002633,0.032272
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00595000,12/15/2023,595,P,A,198.82,195.84,197.33,0.311197,0,0,397.69,,-0.980802,0.212973,0.002295,-0.002996,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00600000,12/15/2023,600,C,A,0.19,0.16,0.175,0.163577,1,5632,397.69,,0.008829,0.090496,0.000385,-0.002521,0.030346
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00600000,12/15/2023,600,P,A,203.83,200.83,202.33,0.316398,0,0,397.69,,-0.980925,0.212545,0.002243,-0.002996,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00605000,12/15/2023,605,C,A,0.18,0.16,0.17,0.166066,0,2252,397.69,,0.008488,0.087421,0.000366,-0.002466,0.029157
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00605000,12/15/2023,605,P,A,208.84,205.83,207.335,0.321869,0,0,397.69,,-0.98065,0.214664,0.002215,-0.003535,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00610000,12/15/2023,610,C,A,0.17,0.12,0.145,0.166015,0,679,397.69,,0.007345,0.076988,0.000322,-0.002167,0.025252
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00610000,12/15/2023,610,P,A,213.84,210.82,212.33,0.32666,0,0,397.69,,-0.981152,0.211722,0.002146,-0.002995,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00615000,12/15/2023,615,C,A,0.16,0.11,0.135,0.167605,0,224,397.69,,0.006825,0.072157,0.000299,-0.002047,0.02346
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00615000,12/15/2023,615,P,A,218.85,215.82,217.335,0.332036,0,0,397.69,,-0.980874,0.213714,0.002121,-0.003495,-0.02501
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00620000,12/15/2023,620,C,A,0.15,0.1,0.125,0.169052,0,903,397.69,,0.006314,0.067363,0.000277,-0.001923,0.021704
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00620000,12/15/2023,620,P,A,223.86,220.81,222.335,0.337051,0,0,397.69,,-0.98098,0.213216,0.002078,-0.003474,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00625000,12/15/2023,625,C,A,0.14,0.09,0.115,0.170344,0,1402,397.69,,0.005812,0.062593,0.000255,-0.001798,0.019978
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00625000,12/15/2023,625,P,A,228.86,225.8,227.33,0.341713,0,0,397.69,,-0.981449,0.210432,0.00202,-0.002993,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00630000,12/15/2023,630,C,A,0.13,0.09,0.11,0.172315,0,7218,397.69,,0.005524,0.059837,0.000241,-0.001735,0.018983
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00630000,12/15/2023,630,P,A,233.87,230.8,232.335,0.346949,0,0,397.69,,-0.981172,0.212197,0.001998,-0.00344,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00635000,12/15/2023,635,C,A,0.12,0.08,0.1,0.173317,0,1264,397.69,,0.005037,0.055116,0.000221,-0.001605,0.01731
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00635000,12/15/2023,635,P,A,238.87,235.79,237.33,0.351524,0,0,397.69,,-0.981621,0.20944,0.001945,-0.002991,-0.01999
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00640000,12/15/2023,640,C,A,0.09,0.07,0.08,0.172042,0,65,397.69,,0.00413,0.04617,0.000187,-0.001333,0.014212
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00640000,12/15/2023,640,P,A,243.88,240.78,242.33,0.356353,0,0,397.69,,-0.981699,0.208574,0.001911,-0.002992,-0.02
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00645000,12/15/2023,645,C,A,0.1,0.06,0.08,0.174673,0,210,397.69,,0.004075,0.045623,0.000182,-0.001335,0.014014
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00645000,12/15/2023,645,P,A,248.89,245.78,247.335,0.36142,0,0,397.69,,-0.98142,0.209218,0.001894,-0.003468,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00650000,12/15/2023,650,C,A,0.08,0.06,0.07,0.174949,2,4250,397.69,,0.003599,0.040813,0.000162,-0.001194,0.012382
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00650000,12/15/2023,650,P,A,253.9,250.77,252.335,0.366123,0,0,397.69,,-0.981493,0.207254,0.001864,-0.003523,-0.02499
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00655000,12/15/2023,655,C,A,0.09,0.05,0.07,0.177502,0,1373,397.69,,0.003553,0.040349,0.000158,-0.001196,0.012217
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00655000,12/15/2023,655,P,A,258.9,255.76,257.33,0.370444,0,0,397.69,,-0.981903,0.20229,0.001818,-0.002992,-0.01999
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00660000,12/15/2023,660,C,A,0.07,0.05,0.06,0.177377,0,35063,397.69,,0.003084,0.035527,0.000139,-0.001051,0.010611
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00660000,12/15/2023,660,P,A,263.91,260.75,262.33,0.37507,0,0,397.69,,-0.981962,0.200334,0.001789,-0.002997,-0.02002
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00665000,12/15/2023,665,C,A,0.08,0.05,0.065,0.181234,0,3161,397.69,,0.003258,0.037328,0.000143,-0.001126,0.011196
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00665000,12/15/2023,665,P,A,268.92,265.75,267.335,0.380014,0,0,397.69,,-0.981686,0.201703,0.001781,-0.003688,-0.02502
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00670000,12/15/2023,670,C,A,0.07,0.03,0.05,0.181234,0,237,397.69,*,0.002856,0.033152,0.000127,-0.000999,0.009819
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00670000,12/15/2023,670,P,A,273.92,270.74,272.33,0.380014,0,0,397.69,*,-0.985873,0.124131,0.001505,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00675000,12/15/2023,675,C,A,0.07,0.03,0.05,0.181234,0,157,397.69,*,0.002502,0.029415,0.000113,-0.000886,0.008606
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00675000,12/15/2023,675,P,A,278.93,275.73,277.33,0.380014,0,0,397.69,*,-0.989904,0.039979,0.001239,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00680000,12/15/2023,680,C,A,0.06,0.03,0.045,0.181234,0,122,397.69,*,0.00219,0.026074,0.0001,-0.000784,0.007536
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00680000,12/15/2023,680,P,A,283.94,280.73,282.335,0.380014,0,0,397.69,*,-0.993727,0,0.000986,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00685000,12/15/2023,685,C,A,0.06,0.03,0.045,0.181234,0,21,397.69,*,0.001915,0.023091,0.000089,-0.000694,0.006595
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00685000,12/15/2023,685,P,A,288.92,285.72,287.32,0.380014,0,0,397.69,*,-0.997211,0,0.000756,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00690000,12/15/2023,690,C,A,0.06,0.02,0.04,0.181234,0,14,397.69,*,0.001674,0.020432,0.000078,-0.000613,0.005768
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00690000,12/15/2023,690,P,A,293.94,290.71,292.325,0.380014,0,0,397.69,*,-0.999822,0,0.000586,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00695000,12/15/2023,695,C,A,0.06,0.02,0.04,0.181234,0,9,397.69,*,0.001462,0.018063,0.000069,-0.000541,0.005041
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00695000,12/15/2023,695,P,A,298.93,295.7,297.315,0.380014,0,0,397.69,*,-1,0,0.000448,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00700000,12/15/2023,700,C,A,0.06,0.02,0.04,0.181234,0,11529,397.69,*,0.001277,0.015955,0.000061,-0.000478,0.004403
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00700000,12/15/2023,700,P,A,303.97,300.7,302.335,0.380014,0,0,397.69,*,-1,0,0.000316,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00705000,12/15/2023,705,C,A,0.05,0.01,0.03,0.181234,0,22,397.69,*,0.001114,0.014081,0.000054,-0.000421,0.003843
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00705000,12/15/2023,705,P,A,308.98,305.69,307.335,0.380014,0,0,397.69,*,-1,0,0.000191,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00710000,12/15/2023,710,C,A,0.05,0.01,0.03,0.181234,1,168,397.69,*,0.000971,0.012418,0.000048,-0.000371,0.003352
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00710000,12/15/2023,710,P,A,313.98,310.68,312.33,0.380014,0,0,397.69,*,-1,0,0.000079,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00715000,12/15/2023,715,C,A,0.04,0,0,0.181234,0,76,397.69,*,0.000846,0.010943,0.000042,-0.000327,0.002923
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00715000,12/15/2023,715,P,A,318.9,315.67,317.285,0.380014,0,0,397.69,*,-1,0,0.000002,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231215C00720000,12/15/2023,720,C,A,0.04,0.02,0.03,0.181234,0,681,397.69,*,0.000737,0.009636,0.000037,-0.000288,0.002547
SPY,NYSEArca,01/17/2023,397.77,SPY   231215P00720000,12/15/2023,720,P,A,323.92,320.66,322.29,0.380014,0,0,397.69,*,-1,0,0,0,0
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00270000,12/29/2023,270,C,A,140.94,137.1,139.02,0.345854,1,21,397.69,,0.905942,0.564841,0.001089,-0.041048,2.097463
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00270000,12/29/2023,270,P,A,3.75,3.7,3.725,0.31073,2,192,397.69,,-0.063088,0.496089,0.00104,-0.01909,-0.241385
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00275000,12/29/2023,275,C,A,136.45,132.61,134.53,0.338817,2,1,397.69,,0.900967,0.591628,0.001165,-0.042207,2.12127
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00275000,12/29/2023,275,P,A,4.12,4,4.06,0.306266,2,204,397.69,,-0.068769,0.511046,0.001129,-0.020033,-0.262437
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00280000,12/29/2023,280,C,A,131.98,128.05,130.015,0.33121,5,4,397.69,,0.896,0.617748,0.001244,-0.043232,2.145343
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00280000,12/29/2023,280,P,A,4.83,3.93,4.38,0.301376,19,254,397.69,,-0.074481,0.572769,0.001222,-0.020893,-0.282427
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00285000,12/29/2023,285,C,A,127.5,123.69,125.595,0.324955,0,0,397.69,,0.890074,0.648125,0.00133,-0.04448,2.164902
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00285000,12/29/2023,285,P,A,5.05,4.17,4.61,0.294092,0,261,397.69,,-0.07949,0.580349,0.001315,-0.021297,-0.300244
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00290000,12/29/2023,290,C,A,123.11,119.27,121.19,0.318682,0,0,397.69,,0.883815,0.679328,0.001422,-0.045696,2.183064
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00290000,12/29/2023,290,P,A,5.25,4.11,4.68,0.284212,0,21,397.69,,-0.083137,0.595648,0.001409,-0.021174,-0.311689
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00295000,12/29/2023,295,C,A,118.73,114.89,116.81,0.312523,0,0,397.69,,0.87713,0.7117,0.001519,-0.046902,2.199383
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00295000,12/29/2023,295,P,A,6.53,5.09,5.81,0.290868,0,2,397.69,,-0.097247,0.667171,0.001548,-0.024254,-0.3655
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00300000,12/29/2023,300,C,A,114.5,110.42,112.46,0.306515,0,69,397.69,,0.869967,0.745344,0.001622,-0.048102,2.213614
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00300000,12/29/2023,300,P,A,6.28,5.58,5.93,0.281383,81,57,397.69,,-0.102042,0.69096,0.001659,-0.024167,-0.380522
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00305000,12/29/2023,305,C,A,110,106.22,108.11,0.300239,0,3,397.69,,0.862534,0.779163,0.001731,-0.049213,2.22683
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00305000,12/29/2023,305,P,A,6.99,5.91,6.45,0.277431,0,7,397.69,,-0.11078,0.750848,0.001788,-0.025154,-0.410577
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00310000,12/29/2023,310,C,A,105.81,101.96,103.885,0.295245,0,1,397.69,,0.853895,0.817138,0.001846,-0.050531,2.234313
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00310000,12/29/2023,310,P,A,7.55,6.42,6.985,0.273081,2,13,397.69,,-0.119918,0.770013,0.001924,-0.026035,-0.442457
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00315000,12/29/2023,315,C,A,101.5,97.72,99.61,0.289301,0,1,397.69,,0.84532,0.853479,0.001968,-0.051618,2.242508
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00315000,12/29/2023,315,P,A,8.15,7.02,7.585,0.269162,0,3,397.69,,-0.129921,0.84153,0.002068,-0.026978,-0.476378
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00320000,12/29/2023,320,C,A,97.39,93.54,95.465,0.284524,0,14,397.69,,0.835508,0.893476,0.002095,-0.052883,2.244811
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00320000,12/29/2023,320,P,A,8.5,8,8.25,0.265354,2,57,397.69,,-0.140764,0.857144,0.002218,-0.0279,-0.513971
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00325000,12/29/2023,325,C,A,93.26,89.41,91.335,0.279513,0,0,397.69,,0.825267,0.9335,0.002228,-0.054046,2.245355
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00325000,12/29/2023,325,P,A,9.1,8.25,8.675,0.258728,1,32,397.69,,-0.1501,0.930588,0.002382,-0.02823,-0.542345
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00326000,12/29/2023,326,C,A,92.44,88.59,90.515,0.278528,0,0,397.69,,0.823137,0.94161,0.002255,-0.054275,2.245098
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00326000,12/29/2023,326,P,A,9.67,8.38,9.025,0.260105,0,2,397.69,,-0.154073,0.936927,0.00241,-0.028831,-0.556926
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00327000,12/29/2023,327,C,A,91.62,87.77,89.695,0.277527,0,0,397.69,,0.820993,0.949702,0.002282,-0.054498,2.244788
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00327000,12/29/2023,327,P,A,9.82,8.55,9.185,0.259419,0,0,397.69,,-0.156576,0.939911,0.002443,-0.02901,-0.565614
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00328000,12/29/2023,328,C,A,90.8,87.03,88.915,0.276928,0,0,397.69,,0.818575,0.958737,0.002309,-0.054797,2.243069
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00328000,12/29/2023,328,P,A,9.96,8.68,9.32,0.258467,0,0,397.69,,-0.158906,0.94286,0.002476,-0.029136,-0.573507
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00329000,12/29/2023,329,C,A,89.98,86.21,88.095,0.275892,0,0,397.69,,0.816403,0.966779,0.002337,-0.055007,2.242652
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00329000,12/29/2023,329,P,A,10.12,8.81,9.465,0.257624,0,0,397.69,,-0.16133,0.94642,0.00251,-0.029283,-0.581697
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00330000,12/29/2023,330,C,A,89.17,85.4,87.285,0.274943,0,0,397.69,,0.814152,0.975036,0.002365,-0.055232,2.241843
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00330000,12/29/2023,330,P,A,10.14,8.95,9.545,0.256093,1,87,397.69,,-0.163288,0.949435,0.002546,-0.029289,-0.587663
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00331000,12/29/2023,331,C,A,88.35,84.58,86.465,0.273875,0,0,397.69,,0.811949,0.983041,0.002394,-0.055431,2.241311
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00331000,12/29/2023,331,P,A,10.43,9.12,9.775,0.256148,0,0,397.69,,-0.166382,0.955406,0.002578,-0.029622,-0.598016
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00332000,12/29/2023,332,C,A,87.5,83.78,85.64,0.272742,0,0,397.69,,0.80976,0.990919,0.002423,-0.055615,2.240881
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00332000,12/29/2023,332,P,A,10.59,9.27,9.93,0.255405,0,1,397.69,,-0.168936,0.973018,0.002613,-0.029791,-0.606501
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00333000,12/29/2023,333,C,A,86.74,82.97,84.855,0.271996,0,0,397.69,,0.807307,0.999664,0.002451,-0.055871,2.239074
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00333000,12/29/2023,333,P,A,10.75,9.39,10.07,0.254502,0,30,397.69,,-0.171398,0.996832,0.002648,-0.029926,-0.613907
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00334000,12/29/2023,334,C,A,85.94,82.17,84.055,0.27108,0,0,397.69,,0.804932,1.008043,0.00248,-0.05609,2.237705
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00334000,12/29/2023,334,P,A,10.92,9.59,10.255,0.254044,0,3,397.69,,-0.174206,1.020973,0.002683,-0.030152,-0.622289
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00335000,12/29/2023,335,C,A,85.14,81.37,83.255,0.270146,0,10,397.69,,0.802542,1.016392,0.00251,-0.056304,2.236278
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00335000,12/29/2023,335,P,A,11.09,9.71,10.4,0.253014,0,6,397.69,,-0.176726,1.026621,0.002718,-0.030239,-0.630448
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00336000,12/29/2023,336,C,A,84.34,80.57,82.455,0.269195,0,0,397.69,,0.800136,1.024711,0.002539,-0.056511,2.234791
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00336000,12/29/2023,336,P,A,11.26,9.87,10.565,0.252158,0,2,397.69,,-0.179405,1.030013,0.002754,-0.030358,-0.63919
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00337000,12/29/2023,337,C,A,83.5,79.77,81.635,0.268033,0,0,397.69,,0.797833,1.032596,0.00257,-0.056673,2.233882
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00337000,12/29/2023,337,P,A,11.44,10.1,10.77,0.251691,0,0,397.69,,-0.18238,1.033644,0.002788,-0.030557,-0.649289
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00338000,12/29/2023,338,C,A,82.76,78.98,80.87,0.267385,0,0,397.69,,0.795186,1.041561,0.002598,-0.056933,2.231156
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00338000,12/29/2023,338,P,A,11.73,10.19,10.96,0.251075,43,0,397.69,,-0.18527,1.03692,0.002823,-0.030725,-0.659026
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00339000,12/29/2023,339,C,A,81.97,78.19,80.08,0.266477,0,0,397.69,,0.792672,1.049982,0.002628,-0.057138,2.229168
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00339000,12/29/2023,339,P,A,11.8,10.36,11.08,0.249783,2,0,397.69,,-0.187707,1.040097,0.002862,-0.030755,-0.666777
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00340000,12/29/2023,340,C,A,81.18,77.4,79.29,0.26555,0,1,397.69,,0.790142,1.058368,0.002658,-0.057337,2.227117
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00340000,12/29/2023,340,P,A,11.44,10.53,10.985,0.246423,30,69,397.69,,-0.188715,1.04166,0.002912,-0.030359,-0.668262
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00341000,12/29/2023,341,C,A,80.39,76.61,78.5,0.264606,0,0,397.69,,0.787595,1.066719,0.002689,-0.057528,2.225003
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00341000,12/29/2023,341,P,A,12.17,10.71,11.44,0.24836,0,1,397.69,,-0.193457,1.048668,0.002936,-0.031054,-0.684752
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00342000,12/29/2023,342,C,A,79.6,75.83,77.715,0.26369,0,0,397.69,,0.785002,1.075126,0.00272,-0.057722,2.222669
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00342000,12/29/2023,342,P,A,12.35,10.89,11.62,0.247643,0,0,397.69,,-0.196364,1.055808,0.002973,-0.031203,-0.693953
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00343000,12/29/2023,343,C,A,78.81,75.04,76.925,0.262711,0,0,397.69,,0.782419,1.083405,0.002751,-0.057899,2.220422
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00343000,12/29/2023,343,P,A,12.54,11.06,11.8,0.246923,0,0,397.69,,-0.199293,1.080967,0.003011,-0.031351,-0.702617
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00344000,12/29/2023,344,C,A,78,74.25,76.125,0.261622,0,0,397.69,,0.779873,1.091477,0.002783,-0.058052,2.218408
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00344000,12/29/2023,344,P,A,12.73,11.24,11.985,0.246232,0,1,397.69,,-0.202277,1.106269,0.003049,-0.031503,-0.711224
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00345000,12/29/2023,345,C,A,77.25,73.47,75.36,0.260835,0,0,397.69,,0.777116,1.100118,0.002813,-0.05826,2.215266
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00345000,12/29/2023,345,P,A,13,11.45,12.225,0.24591,0,30,397.69,,-0.205608,1.118173,0.003084,-0.031709,-0.721415
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00346000,12/29/2023,346,C,A,76.48,72.7,74.59,0.259984,0,0,397.69,,0.77437,1.108622,0.002844,-0.058451,2.212212
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00346000,12/29/2023,346,P,A,13.12,11.61,12.365,0.244619,4,2,397.69,,-0.20833,1.121467,0.003126,-0.031709,-0.729739
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00347000,12/29/2023,347,C,A,75.71,71.93,73.82,0.259112,0,0,397.69,,0.771606,1.117078,0.002876,-0.058635,2.209091
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00347000,12/29/2023,347,P,A,13.32,11.79,12.555,0.243776,0,0,397.69,,-0.211388,1.124869,0.003164,-0.031799,-0.739591
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00348000,12/29/2023,348,C,A,74.94,71.16,73.05,0.258222,0,0,397.69,,0.768824,1.125485,0.002907,-0.058811,2.205903
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00348000,12/29/2023,348,P,A,13.53,12,12.765,0.243111,0,1,397.69,,-0.214591,1.128452,0.003202,-0.031926,-0.749849
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00349000,12/29/2023,349,C,A,74.18,70.4,72.29,0.2574,0,0,397.69,,0.765972,1.133997,0.002939,-0.058996,2.202355
SPY,NYSEArca,01/17/2023,397.77,SPY   231229P00349000,12/29/2023,349,P,A,13.74,12.18,12.96,0.242313,0,0,397.69,,-0.217729,1.132543,0.003242,-0.032026,-0.759778
SPY,NYSEArca,01/17/2023,397.77,SPY   231229C00350000,12/29/2023,350,C,A,73.42,69.56,71.49,0.256208,0,1,397.69,,0.763306,1.141856,0.002973,-0.059106,2.19989
